91	0	91	0	0	0
1282	577	1207	504	75	73
510	644	272	282	238	362
1025	931	948	931	77	0
574	606	430	342	144	264
968	2111	555	1565	413	546
2471	481	1411	481	1060	0
3339	1656	1532	1314	1807	342
1316	797	590	765	726	32
774	2007	560	1676	214	331
560	187	429	187	131	0
4030	1814	2767	396	1263	1418
752	335	682	228	70	107
1375	2634	751	1171	624	1463
1299	3108	122	784	1177	2324
2059	923	473	179	1586	744
828	1254	284	1254	544	0
2519	770	856	547	1663	223
834	420	534	174	300	246
2436	1968	761	1190	1675	778
1265	55	5	55	1260	0
3046	633	2558	231	488	402
772	105	772	105	0	0
2383	394	412	88	1971	306
747	430	481	279	266	151
413	264	411	264	2	0
1275	2126	711	1944	564	182
3585	2011	1247	1392	2338	619
1137	405	1050	209	87	196
226	1132	197	472	29	660
2407	1344	1807	882	600	462
748	312	413	131	335	181
472	489	22	367	450	122
323	708	247	708	76	0
1837	2799	774	1974	1063	825
970	798	806	347	164	451
283	351	283	351	0	0
92	206	92	206	0	0
4564	382	1432	148	3132	234
2479	1370	1963	828	516	542
122	232	44	169	78	63
517	0	517	0	0	0
2147	1207	318	455	1829	752
976	2451	672	2048	304	403
794	1189	117	203	677	986
2668	1644	2170	190	498	1454
2080	1519	1616	1519	464	0
2198	531	648	531	1550	0
4490	1189	1377	1020	3113	169
2015	3729	856	1698	1159	2031
1821	1347	482	1347	1339	0
2313	4026	1767	1978	546	2048
870	850	345	192	525	658
336	77	336	77	0	0
1884	844	1293	606	591	238
2352	1966	1195	1966	1157	0
2309	1092	426	54	1883	1038
2154	713	1385	47	769	666
1825	1184	884	1179	941	5
1310	734	523	475	787	259
2072	3511	1424	1911	648	1600
648	1440	306	922	342	518
1427	1882	602	1455	825	427
5324	1179	3453	943	1871	236
741	2104	599	1590	142	514
495	882	357	882	138	0
940	604	228	602	712	2
1498	1979	632	1122	866	857
1798	2028	682	1929	1116	99
733	1694	340	667	393	1027
997	329	883	329	114	0
529	470	21	83	508	387
1195	1275	435	1117	760	158
517	108	517	108	0	0
918	11	339	11	579	0
2426	4094	691	3060	1735	1034
1380	1844	516	619	864	1225
1781	169	1050	169	731	0
1253	2764	444	1709	809	1055
2943	3957	1913	3394	1030	563
2032	1300	1946	786	86	514
902	603	699	236	203	367
1320	1051	198	749	1122	302
604	1695	221	1324	383	371
132	287	63	287	69	0
1849	333	295	154	1554	179
1448	2742	1125	2148	323	594
3	37	3	37	0	0
713	150	461	40	252	110
1187	1023	580	1023	607	0
526	792	373	206	153	586
512	554	153	543	359	11
904	11	339	11	565	0
480	230	333	230	147	0
2056	592	983	590	1073	2
64	62	6	62	58	0
1884	3228	1220	1035	664	2193
864	1126	392	1126	472	0
279	170	244	170	35	0
3292	382	1113	148	2179	234
420	416	367	100	53	316
888	2028	660	2028	228	0
2016	153	1568	129	448	24
870	642	329	92	541	550
2200	1028	1083	493	1117	535
1488	1084	1175	1084	313	0
4131	1901	3044	1742	1087	159
1061	720	387	98	674	622
437	2284	198	2229	239	55
1556	1060	634	1019	922	41
333	694	333	694	0	0
2240	1587	1476	771	764	816
2925	858	736	687	2189	171
654	1643	551	1643	103	0
2276	1349	1290	960	986	389
1076	2237	874	423	202	1814
477	16	409	13	68	3
1197	16	187	16	1010	0
1256	902	187	759	1069	143
1633	2604	920	1195	713	1409
